timestamp,linear_speed,angular_speed,distance_front,distance_left,distance_right
0.225,0.000,0.000,0.000,0.000,0.000
0.225,0.000,0.000,0.000,0.000,0.000
0.300,0.000,0.000,0.000,0.000,0.000
0.400,0.150,-0.011,1.797,3.500,3.500
0.500,0.150,-0.011,1.797,3.500,3.500
0.600,0.150,-0.011,1.786,3.500,3.500
0.700,0.150,-0.011,1.786,3.500,3.500
0.800,0.150,0.000,1.764,3.500,3.500
0.900,0.150,0.000,1.764,3.500,3.500
1.001,0.150,-0.011,1.728,3.500,3.500
1.100,0.150,-0.011,1.728,3.500,3.500
1.200,0.150,-0.011,1.697,3.500,3.500
1.300,0.150,-0.011,1.697,3.500,3.500
1.400,0.150,-0.011,1.666,3.500,3.500
1.500,0.150,-0.011,1.666,3.500,3.500
1.600,0.150,0.000,1.639,3.500,3.500
1.700,0.150,0.000,1.639,3.500,3.500
1.801,0.150,0.000,1.608,3.500,3.500
1.900,0.150,0.000,1.608,3.500,3.500
2.000,0.150,0.000,1.585,3.500,3.500
2.100,0.150,0.000,1.585,3.500,3.500
2.200,0.150,0.000,1.550,3.500,3.500
2.300,0.150,0.000,1.550,3.500,3.500
2.400,0.150,0.000,1.512,3.500,3.500
2.500,0.150,0.000,1.512,3.500,3.500
2.600,0.150,0.000,1.493,3.500,3.500
2.700,0.150,0.000,1.493,3.500,3.500
2.800,0.150,0.000,1.457,3.500,3.500
2.900,0.150,0.000,1.457,3.500,3.500
3.000,0.150,0.000,1.435,3.500,3.500
3.101,0.150,0.000,1.435,3.500,3.500
3.200,0.150,0.000,1.401,3.500,3.500
3.300,0.150,0.000,1.401,3.500,3.500
3.400,0.150,0.000,1.361,3.500,3.500
3.500,0.150,0.000,1.361,3.500,3.500
3.601,0.150,0.011,1.339,3.500,3.500
3.700,0.150,0.011,1.339,3.500,3.500
3.800,0.150,0.000,1.306,3.500,3.500
3.900,0.150,0.000,1.306,3.500,3.500
4.000,0.150,0.000,1.272,3.500,3.500
4.101,0.150,0.000,1.272,3.500,3.500
4.200,0.150,0.000,1.245,3.500,3.500
4.300,0.150,0.000,1.245,3.500,3.500
4.400,0.150,0.011,1.212,3.500,3.500
4.500,0.150,0.011,1.212,3.500,3.500
4.601,0.150,0.000,1.187,3.500,3.500
4.700,0.150,0.000,1.187,3.500,3.500
4.800,0.150,0.000,1.157,3.500,3.500
4.900,0.150,0.000,1.157,3.500,3.500
5.001,0.150,0.000,1.133,3.500,3.500
5.100,0.150,0.000,1.133,3.500,3.500
5.200,0.150,0.011,1.095,3.500,3.500
5.300,0.150,0.011,1.095,3.500,3.500
5.400,0.150,0.000,1.071,3.500,3.500
5.501,0.150,0.000,1.071,3.500,3.500
5.601,0.150,0.000,1.046,3.500,3.500
5.701,0.150,0.000,1.046,3.500,3.500
5.801,0.150,0.000,1.010,3.500,3.500
5.900,0.150,0.000,1.010,3.500,3.500
6.000,0.150,0.000,0.971,3.500,3.500
6.100,0.150,0.000,0.971,3.500,3.500
6.200,0.150,0.011,0.949,3.500,3.500
6.300,0.150,0.011,0.949,3.500,3.500
6.401,0.150,0.000,0.923,3.500,3.500
6.501,0.150,0.000,0.923,3.500,3.500
6.600,0.150,0.011,0.883,3.500,3.500
6.700,0.150,0.011,0.883,3.500,3.500
6.801,0.150,0.000,0.853,3.500,3.500
6.901,0.150,0.000,0.853,3.500,3.500
7.000,0.150,0.011,0.818,3.500,3.500
7.100,0.150,0.011,0.818,3.500,3.500
7.201,0.150,0.000,0.801,3.500,3.500
7.300,0.150,0.000,0.801,3.500,3.500
7.401,0.150,0.000,0.762,3.500,3.500
7.501,0.150,0.000,0.762,3.500,3.500
7.600,0.150,0.000,0.746,3.500,3.500
7.700,0.150,0.000,0.746,3.500,3.500
7.800,0.150,0.000,0.710,3.500,3.500
7.901,0.150,0.000,0.710,3.500,3.500
8.000,0.150,0.000,0.670,3.500,3.500
8.100,0.150,0.000,0.670,3.500,3.500
8.200,0.150,0.011,0.654,3.500,3.500
8.301,0.150,0.011,0.654,3.500,3.500
8.400,0.150,0.011,0.608,3.500,3.500
8.500,0.150,0.011,0.608,3.500,3.500
8.600,0.150,0.011,0.582,3.500,3.500
8.700,0.150,0.011,0.582,3.500,3.500
8.800,0.150,-0.011,0.556,3.500,3.500
8.900,0.150,-0.011,0.556,3.500,3.500
9.000,0.150,0.000,0.519,3.500,3.500
9.101,0.150,0.000,0.519,3.500,3.500
9.201,0.150,0.000,0.501,3.500,3.500
9.300,0.150,0.000,0.501,3.500,3.500
9.400,0.000,0.600,0.474,3.500,3.500
9.500,0.000,0.600,0.474,3.500,3.500
9.600,0.000,0.600,0.445,3.500,3.500
9.700,0.000,0.600,0.445,3.500,3.500
9.800,0.000,0.600,0.452,3.500,3.500
9.900,0.000,0.600,0.452,3.500,3.500
10.000,0.000,0.600,0.447,3.500,3.500
10.100,0.000,0.600,0.447,3.500,3.500
10.200,0.000,0.600,0.462,3.500,3.500
10.300,0.000,0.600,0.462,3.500,3.500
10.400,0.000,0.600,0.508,3.500,3.500
10.500,0.000,0.600,0.508,3.500,3.500
10.600,0.000,0.600,0.537,3.500,3.500
10.700,0.000,0.600,0.537,3.500,3.500
10.800,0.000,0.600,3.500,3.500,3.500
10.900,0.000,0.600,3.500,3.500,3.500
11.001,0.000,0.600,3.500,3.500,3.500
11.100,0.000,0.600,3.500,3.500,3.500
11.200,0.000,0.600,3.500,3.500,3.500
11.301,0.000,0.600,3.500,3.500,3.500
11.400,0.000,0.600,3.500,3.500,3.500
11.500,0.000,0.600,3.500,3.500,3.500
11.600,0.000,0.600,3.500,3.500,0.441
11.701,0.000,0.600,3.500,3.500,0.441
11.801,0.000,0.600,3.500,3.500,0.415
11.900,0.000,0.600,3.500,3.500,0.415
12.001,0.000,0.600,3.500,3.083,0.405
12.100,0.000,0.600,3.500,3.083,0.405
12.200,0.000,0.600,3.500,3.085,0.388
12.300,0.000,0.600,3.500,3.085,0.388
12.400,0.000,0.600,3.500,3.091,0.387
12.500,0.000,0.600,3.500,3.091,0.387
12.600,0.000,0.600,3.500,3.500,0.394
12.700,0.000,0.600,3.500,3.500,0.394
12.800,0.000,0.600,3.500,3.500,0.389
12.900,0.000,0.600,3.500,3.500,0.389
13.000,0.000,0.600,3.500,3.500,0.396
13.100,0.000,0.600,3.500,3.500,0.396
13.200,0.000,0.600,3.500,3.500,0.414
13.300,0.000,0.600,3.500,3.500,0.414
13.400,0.000,0.600,3.500,3.500,0.451
13.500,0.000,0.600,3.500,3.500,0.451
13.600,0.000,0.600,3.500,3.500,3.500
13.700,0.000,0.600,3.500,3.500,3.500
13.801,0.000,0.600,3.500,3.500,3.500
13.900,0.000,0.600,3.500,3.500,3.500
14.001,0.000,0.600,3.500,3.500,3.500
14.100,0.000,0.600,3.500,3.500,3.500
14.200,0.000,0.600,3.500,3.500,3.500
14.300,0.000,0.600,3.500,3.500,3.500
14.400,0.000,0.600,3.500,3.500,3.500
14.500,0.000,0.600,3.500,3.500,3.500
14.600,0.000,0.600,3.165,3.500,3.500
14.700,0.000,0.600,3.165,3.500,3.500
14.800,0.150,0.011,3.142,3.500,3.500
14.900,0.150,0.011,3.142,3.500,3.500
15.000,0.150,-0.126,3.149,3.500,3.500
15.100,0.150,-0.126,3.149,3.500,3.500
15.200,0.150,-0.168,3.149,3.500,3.500
15.300,0.150,-0.168,3.149,3.500,3.500
15.400,0.150,-0.126,3.110,3.500,3.500
15.500,0.150,-0.126,3.110,3.500,3.500
15.600,0.150,-0.095,3.084,3.500,3.500
15.700,0.150,-0.095,3.084,3.500,3.500
15.800,0.150,-0.063,3.036,3.500,3.500
15.900,0.150,-0.063,3.036,3.500,3.500
16.000,0.150,-0.053,3.009,3.500,3.500
16.100,0.150,-0.053,3.009,3.500,3.500
16.200,0.150,-0.032,2.990,3.500,3.500
16.301,0.150,-0.032,2.990,3.500,3.500
16.401,0.150,-0.032,2.953,3.500,3.500
16.501,0.150,-0.032,2.953,3.500,3.500
16.600,0.150,-0.021,2.914,3.500,3.500
16.700,0.150,-0.021,2.914,3.500,3.500
16.800,0.150,-0.021,2.891,3.500,3.500
16.900,0.150,-0.021,2.891,3.500,3.500
17.000,0.150,-0.021,2.868,3.500,3.500
17.101,0.150,-0.021,2.868,3.500,3.500
17.200,0.150,0.000,2.832,3.500,3.500
17.300,0.150,0.000,2.832,3.500,3.500
17.400,0.150,0.000,2.801,3.500,3.500
17.500,0.150,0.000,2.801,3.500,3.500
17.602,0.150,0.000,2.775,3.500,3.500
17.700,0.150,0.000,2.775,3.500,3.500
17.801,0.150,0.000,2.722,3.500,3.500
17.900,0.150,0.000,2.722,3.500,3.500
18.000,0.150,0.000,2.723,3.500,3.500
18.100,0.150,0.000,2.723,3.500,3.500
18.200,0.150,0.000,2.679,3.500,3.500
18.300,0.150,0.000,2.679,3.500,3.500
18.400,0.150,-0.011,2.659,3.500,3.500
18.500,0.150,-0.011,2.659,3.500,3.500
18.601,0.150,0.000,2.636,3.500,3.500
18.701,0.150,0.000,2.636,3.500,3.500
18.801,0.150,0.000,2.588,3.500,3.500
18.900,0.150,0.000,2.588,3.500,3.500
19.000,0.150,-0.011,2.564,3.500,3.500
19.100,0.150,-0.011,2.564,3.500,3.500
19.200,0.150,0.000,2.537,3.500,3.500
19.300,0.150,0.000,2.537,3.500,3.500
19.401,0.150,0.000,2.511,3.500,3.500
19.500,0.150,0.000,2.511,3.500,3.500
19.600,0.150,0.000,2.470,3.500,3.500
19.700,0.150,0.000,2.470,3.500,3.500
19.800,0.150,0.000,2.447,3.500,3.500
19.900,0.150,0.000,2.447,3.500,3.500
20.000,0.150,0.000,2.403,3.500,3.500
20.100,0.150,0.000,2.403,3.500,3.500
20.200,0.150,0.000,2.387,3.500,3.500
20.300,0.150,0.000,2.387,3.500,3.500
20.400,0.150,0.000,2.350,3.500,3.500
20.500,0.150,0.000,2.350,3.500,3.500
20.600,0.150,0.000,2.329,3.500,3.500
20.703,0.150,0.000,2.329,3.500,3.500
20.800,0.150,0.011,2.292,3.500,3.500
20.900,0.150,0.011,2.292,3.500,3.500
21.000,0.150,0.011,2.262,3.500,3.500
21.100,0.150,0.011,2.262,3.500,3.500
21.200,0.150,0.000,2.226,3.500,3.500
21.301,0.150,0.000,2.226,3.500,3.500
21.400,0.150,0.011,2.198,3.500,3.500
21.500,0.150,0.011,2.198,3.500,3.500
21.600,0.150,0.011,2.175,3.500,3.500
21.701,0.150,0.011,2.175,3.500,3.500
21.800,0.150,0.000,2.141,3.500,3.500
21.900,0.150,0.000,2.141,3.500,3.500
22.000,0.150,0.000,2.107,3.500,3.500
22.100,0.150,0.000,2.107,3.500,3.500
22.200,0.150,0.000,2.086,3.500,3.500
22.301,0.150,0.000,2.086,3.500,3.500
22.400,0.150,0.000,2.058,3.500,3.500
22.500,0.150,0.000,2.058,3.500,3.500
22.600,0.150,0.000,2.027,3.500,3.500
22.700,0.150,0.000,2.027,3.500,3.500
22.800,0.150,0.000,1.999,3.500,3.500
22.901,0.150,0.000,1.999,3.500,3.500
23.000,0.150,0.000,1.963,3.500,3.500
23.100,0.150,0.000,1.963,3.500,3.500
23.200,0.150,0.000,1.928,3.500,3.500
23.301,0.150,0.000,1.928,3.500,3.500
23.400,0.150,0.011,1.908,3.500,3.500
23.501,0.150,0.011,1.908,3.500,3.500
23.601,0.150,0.011,1.876,3.500,3.500
23.700,0.150,0.011,1.876,3.500,3.500
23.800,0.150,0.000,1.849,3.500,3.500
23.901,0.150,0.000,1.849,3.500,3.500
24.000,0.150,0.000,1.806,3.500,3.500
24.100,0.150,0.000,1.806,3.500,3.500
24.201,0.150,0.000,1.792,3.500,3.500
24.301,0.150,0.000,1.792,3.500,3.500
24.400,0.150,0.000,1.751,3.500,3.500
24.500,0.150,0.000,1.751,3.500,3.500
24.600,0.150,0.000,1.731,3.500,3.500
24.700,0.150,0.000,1.731,3.500,3.500
24.801,0.150,0.000,1.691,3.500,3.500
24.900,0.150,0.000,1.691,3.500,3.500
25.001,0.150,0.011,1.666,3.500,3.500
25.101,0.150,0.011,1.666,3.500,3.500
25.200,0.150,0.000,1.628,3.500,3.500
25.301,0.150,0.000,1.628,3.500,3.500
25.400,0.150,0.000,1.605,3.500,3.500
25.500,0.150,0.000,1.605,3.500,3.500
25.600,0.150,0.000,1.571,3.500,3.500
25.700,0.150,0.000,1.571,3.500,3.500
25.800,0.150,0.000,1.550,3.500,3.500
25.901,0.150,0.000,1.550,3.500,3.500
26.001,0.150,0.000,1.515,3.500,3.500
26.100,0.150,0.000,1.515,3.500,3.500
26.202,0.150,0.011,1.488,3.500,3.500
26.300,0.150,0.011,1.488,3.500,3.500
26.400,0.150,0.000,1.456,3.500,3.500
26.501,0.150,0.000,1.456,3.500,3.500
26.600,0.150,0.000,1.420,3.500,3.500
26.700,0.150,0.000,1.420,3.500,3.500
26.801,0.150,0.000,1.404,3.500,3.500
26.900,0.150,0.000,1.404,3.500,3.500
27.001,0.150,0.000,1.364,3.500,3.500
27.100,0.150,0.000,1.364,3.500,3.500
27.201,0.150,0.011,1.338,3.500,3.500
27.300,0.150,0.011,1.338,3.500,3.500
27.400,0.150,0.000,1.301,3.500,3.500
27.501,0.150,0.000,1.301,3.500,3.500
27.600,0.150,0.000,1.277,3.500,3.500
27.700,0.150,0.000,1.277,3.500,3.500
27.801,0.150,0.000,1.240,3.500,3.500
27.900,0.150,0.000,1.240,3.500,3.500
28.000,0.150,0.011,1.222,3.500,3.500
28.100,0.150,0.011,1.222,3.500,3.500
28.201,0.150,0.000,1.187,3.500,3.500
28.300,0.150,0.000,1.187,3.500,3.500
28.400,0.150,0.000,1.152,3.500,3.500
28.500,0.150,0.000,1.152,3.500,3.500
28.600,0.150,0.000,1.127,3.500,3.500
28.700,0.150,0.000,1.127,3.500,3.500
28.800,0.150,0.000,1.089,3.500,3.500
28.900,0.150,0.000,1.089,3.500,3.500
29.000,0.150,0.000,1.060,3.500,3.500
29.100,0.150,0.000,1.060,3.500,3.500
29.200,0.150,0.011,1.027,3.500,3.500
29.301,0.150,0.011,1.027,3.500,3.500
29.400,0.150,0.000,1.006,3.500,3.500
29.500,0.150,0.000,1.006,3.500,3.500
29.600,0.150,0.000,0.968,3.500,3.500
29.700,0.150,0.000,0.968,3.500,3.500
29.801,0.150,0.011,0.939,3.500,3.500
29.900,0.150,0.011,0.939,3.500,3.500
30.000,0.150,0.000,0.911,3.500,3.500
30.100,0.150,0.000,0.911,3.500,3.500
