timestamp,linear_speed,angular_speed,distance_front,distance_left,distance_right
26.602,0.000,0.500,1.616,0.467,0.254
26.701,0.000,0.500,1.805,0.551,0.239
26.800,0.000,0.500,1.805,0.551,0.239
26.900,0.000,0.500,1.831,3.478,0.242
27.000,0.150,0.000,1.831,3.478,0.242
27.100,0.150,0.000,1.831,2.239,0.230
27.200,0.150,0.000,1.831,2.239,0.230
27.301,0.150,0.000,1.868,1.774,0.239
27.400,0.150,0.000,1.868,1.774,0.239
27.500,0.150,0.000,1.847,1.779,0.244
27.600,0.150,0.000,1.847,1.779,0.244
27.701,0.150,0.000,1.808,1.842,0.258
27.801,0.150,0.000,1.808,1.842,0.258
27.900,0.150,0.000,1.783,1.900,0.260
28.001,0.150,0.000,1.783,1.900,0.260
28.100,0.150,0.000,1.755,2.001,0.268
28.200,0.150,0.000,1.755,2.001,0.268
28.300,0.150,0.000,1.731,0.458,0.278
28.400,0.150,0.000,1.731,0.458,0.278
28.500,0.150,0.000,1.704,0.455,0.296
28.600,0.150,0.000,1.704,0.455,0.296
28.701,0.150,0.000,1.656,0.426,0.298
28.800,0.150,0.000,1.656,0.426,0.298
28.900,0.150,0.000,1.630,0.418,0.295
29.000,0.150,0.000,1.630,0.418,0.295
29.101,0.150,0.000,1.607,0.406,0.327
29.201,0.150,0.000,1.607,0.406,0.327
29.300,0.150,0.000,1.579,0.401,0.322
29.400,0.150,0.000,1.579,0.401,0.322
29.500,0.150,0.000,1.552,0.389,0.328
29.600,0.150,0.000,1.552,0.389,0.328
29.701,0.150,0.000,1.519,0.368,0.356
29.800,0.150,0.000,1.519,0.368,0.356
29.900,0.150,0.000,1.483,0.381,0.354
30.000,0.150,0.000,1.483,0.381,0.354
30.100,0.150,0.000,1.435,0.364,0.367
30.201,0.150,0.000,1.435,0.364,0.367
30.300,0.150,0.000,1.420,0.345,0.383
30.400,0.150,0.000,1.420,0.345,0.383
30.500,0.150,0.000,1.394,0.338,0.374
30.600,0.150,0.000,1.394,0.338,0.374
30.705,0.150,0.000,1.373,0.342,0.389
30.800,0.150,0.000,1.373,0.342,0.389
30.900,0.150,0.000,1.329,0.323,0.400
31.000,0.150,0.000,1.329,0.323,0.400
31.101,0.150,0.000,1.305,0.314,0.407
31.200,0.150,0.000,1.305,0.314,0.407
31.300,0.150,0.000,1.281,0.309,0.413
31.400,0.150,-0.300,1.281,0.309,0.413
31.501,0.150,-0.300,1.249,0.299,0.436
31.601,0.150,-0.300,1.249,0.299,0.436
31.700,0.150,-0.300,1.204,0.278,0.435
31.800,0.150,-0.300,1.204,0.278,0.435
31.900,0.150,-0.300,1.142,0.256,0.436
32.000,0.150,-0.300,1.142,0.256,0.436
32.100,0.150,-0.300,1.127,0.250,0.441
32.200,0.150,-0.300,1.127,0.250,0.441
32.301,0.150,-0.300,1.099,0.253,0.454
32.400,0.150,-0.300,1.099,0.253,0.454
32.501,0.150,-0.300,1.045,0.250,0.456
32.600,0.150,-0.300,1.045,0.250,0.456
32.700,0.150,-0.300,1.026,0.246,0.472
32.800,0.150,-0.300,1.026,0.246,0.472
32.900,0.150,-0.300,0.999,0.226,0.463
33.000,0.150,-0.300,0.999,0.226,0.463
33.100,0.150,-0.300,0.970,0.252,0.459
33.200,0.150,-0.300,0.970,0.252,0.459
33.300,0.150,-0.300,0.959,0.246,0.472
33.400,0.150,-0.300,0.959,0.246,0.472
33.500,0.150,-0.300,0.947,0.250,0.469
33.604,0.150,-0.300,0.947,0.250,0.469
33.700,0.150,-0.300,0.909,0.260,0.459
33.800,0.150,-0.300,0.909,0.260,0.459
33.900,0.150,-0.300,0.922,1.760,0.476
34.000,0.150,-0.300,0.922,1.760,0.476
34.100,0.150,-0.300,0.855,1.549,0.481
34.200,0.150,-0.300,0.855,1.549,0.481
34.300,0.150,-0.300,0.757,1.363,0.478
34.400,0.150,-0.300,0.757,1.363,0.478
34.500,0.150,-0.300,0.670,1.211,0.481
34.600,0.150,-0.300,0.670,1.211,0.481
34.700,0.150,-0.300,0.587,1.107,0.472
34.801,0.000,0.500,0.587,1.107,0.472
34.900,0.000,0.500,0.568,1.013,0.472
35.001,0.000,0.500,0.568,1.013,0.472
35.101,0.000,0.500,0.601,1.118,0.445
35.201,0.150,0.000,0.601,1.118,0.445
35.300,0.150,0.000,0.650,1.203,0.411
35.400,0.150,0.000,0.650,1.203,0.411
35.500,0.150,0.000,0.628,1.166,0.409
35.601,0.000,0.500,0.628,1.166,0.409
35.701,0.000,0.500,0.567,1.084,0.397
35.800,0.000,0.500,0.567,1.084,0.397
35.900,0.000,0.500,0.542,1.058,0.405
36.001,0.000,0.500,0.542,1.058,0.405
36.100,0.000,0.500,0.609,1.169,0.374
36.200,0.000,0.500,0.609,1.169,0.374
36.301,0.000,0.500,0.693,1.377,0.334
36.401,0.150,0.000,0.693,1.377,0.334
36.501,0.150,0.000,0.695,1.624,0.338
36.600,0.150,0.000,0.695,1.624,0.338
36.700,0.150,0.000,0.673,1.634,0.312
36.800,0.150,0.000,0.673,1.634,0.312
36.901,0.150,0.000,0.631,1.560,0.304
37.001,0.150,0.000,0.631,1.560,0.304
37.100,0.150,0.000,0.602,1.493,0.296
37.200,0.000,0.500,0.602,1.493,0.296
37.300,0.000,0.500,0.583,1.450,0.277
37.400,0.000,0.500,0.583,1.450,0.277
37.500,0.000,0.500,0.566,1.853,0.276
37.600,0.000,0.500,0.566,1.853,0.276
37.700,0.000,0.500,0.567,2.680,0.271
37.800,0.000,0.500,0.567,2.680,0.271
37.901,0.000,0.500,0.558,3.461,0.266
38.000,0.150,0.000,0.558,3.461,0.266
38.100,0.150,0.000,0.569,1.489,0.260
38.200,0.150,0.000,0.569,1.489,0.260
38.300,0.150,0.000,0.541,1.520,0.250
38.400,0.150,0.000,0.541,1.520,0.250
38.500,0.150,0.000,0.511,1.654,0.253
38.600,0.150,0.000,0.511,1.654,0.253
38.701,0.150,0.000,0.490,1.849,0.261
38.801,0.000,0.500,0.490,1.849,0.261
38.900,0.000,0.500,0.443,1.650,0.245
39.001,0.000,0.500,0.443,1.650,0.245
39.100,0.000,0.500,0.458,1.534,0.258
39.201,0.000,0.500,0.458,1.534,0.258
39.300,0.000,0.500,0.466,1.533,0.248
39.400,0.000,0.500,0.466,1.533,0.248
39.500,0.000,0.500,0.475,0.673,0.244
39.600,0.000,0.500,0.475,0.673,0.244
39.701,0.000,0.500,0.510,0.572,0.261
39.800,0.000,0.500,0.510,0.572,0.261
39.900,0.000,0.500,0.538,0.583,0.279
40.000,0.000,0.500,0.538,0.583,0.279
40.100,0.000,0.500,0.549,0.603,0.285
40.201,0.000,0.500,0.549,0.603,0.285
40.300,0.000,0.500,0.611,0.655,0.308
40.400,0.150,0.000,0.611,0.655,0.308
40.500,0.150,0.000,0.642,0.694,0.335
40.600,0.150,0.000,0.642,0.694,0.335
40.700,0.150,0.000,0.630,0.697,0.338
40.800,0.150,0.000,0.630,0.697,0.338
40.901,0.150,0.000,0.594,0.660,0.371
41.000,0.150,0.000,0.594,0.660,0.371
41.100,0.150,0.000,0.578,0.637,0.426
41.200,0.000,0.500,0.578,0.637,0.426
41.301,0.000,0.500,0.538,0.596,0.447
41.400,0.000,0.500,0.538,0.596,0.447
41.500,0.000,0.500,0.618,0.680,0.410
41.600,0.000,0.500,0.618,0.680,0.410
41.700,0.000,0.500,0.685,0.782,0.381
41.800,0.150,0.000,0.685,0.782,0.381
41.900,0.150,0.000,0.843,0.960,0.360
42.001,0.150,0.000,0.843,0.960,0.360
42.100,0.150,0.000,0.867,0.966,0.353
42.200,0.150,0.000,0.867,0.966,0.353
42.300,0.150,0.000,0.853,0.921,0.345
42.400,0.150,0.000,0.853,0.921,0.345
42.500,0.150,0.000,0.823,0.839,0.326
42.600,0.150,0.000,0.823,0.839,0.326
42.701,0.150,0.000,0.807,0.753,0.312
42.800,0.150,0.000,0.807,0.753,0.312
42.900,0.150,0.000,0.780,0.690,0.312
43.001,0.150,0.000,0.780,0.690,0.312
43.100,0.150,0.000,0.762,0.623,0.306
43.200,0.000,0.500,0.762,0.623,0.306
43.301,0.000,0.500,0.719,0.557,0.270
43.400,0.000,0.500,0.719,0.557,0.270
43.501,0.000,0.500,0.769,0.598,0.280
43.600,0.000,0.500,0.769,0.598,0.280
43.700,0.000,0.500,0.940,0.710,0.267
43.802,0.000,0.500,0.940,0.710,0.267
43.900,0.000,0.500,1.298,1.001,0.261
44.000,0.000,0.500,1.298,1.001,0.261
44.100,0.000,0.500,2.359,3.283,0.243
44.200,0.000,0.500,2.359,3.283,0.243
44.301,0.000,0.500,3.239,3.295,0.246
44.401,0.150,0.000,3.239,3.295,0.246
44.500,0.150,0.000,2.228,2.128,0.236
44.601,0.150,0.000,2.228,2.128,0.236
44.700,0.150,0.000,2.115,2.143,0.254
44.800,0.150,0.000,2.115,2.143,0.254
44.900,0.150,0.000,2.081,2.280,0.259
45.000,0.150,0.000,2.081,2.280,0.259
45.100,0.150,0.000,2.045,2.373,0.254
45.200,0.150,0.000,2.045,2.373,0.254
45.301,0.150,0.000,2.014,2.504,0.270
45.400,0.150,0.000,2.014,2.504,0.270
45.500,0.150,0.000,1.993,2.603,0.265
45.600,0.150,0.000,1.993,2.603,0.265
45.700,0.150,0.000,1.975,2.726,0.261
45.801,0.150,0.000,1.975,2.726,0.261
45.900,0.150,0.000,1.994,2.838,0.276
46.000,0.150,0.000,1.994,2.838,0.276
46.101,0.150,0.000,1.956,2.955,0.280
46.200,0.150,0.000,1.956,2.955,0.280
46.301,0.150,0.000,1.920,0.491,0.282
46.400,0.150,0.000,1.920,0.491,0.282
46.500,0.150,0.000,1.907,0.482,0.295
46.600,0.150,0.000,1.907,0.482,0.295
46.700,0.150,0.000,1.888,0.472,0.298
46.800,0.150,0.000,1.888,0.472,0.298
46.900,0.150,0.000,1.851,0.468,0.305
47.001,0.150,0.000,1.851,0.468,0.305
47.100,0.150,0.000,1.844,0.464,0.304
47.200,0.150,0.000,1.844,0.464,0.304
47.300,0.150,0.000,1.831,0.465,0.295
47.400,0.150,0.000,1.831,0.465,0.295
47.500,0.150,0.000,1.802,0.467,0.320
47.600,0.150,0.000,1.802,0.467,0.320
47.700,0.150,0.000,1.787,0.459,0.306
47.800,0.150,0.000,1.787,0.459,0.306
47.900,0.150,0.000,1.749,0.506,0.328
48.000,0.150,0.000,1.749,0.506,0.328
48.101,0.150,0.000,1.738,0.641,0.335
48.200,0.150,0.000,1.738,0.641,0.335
48.300,0.150,0.000,1.724,0.751,0.335
48.401,0.150,0.000,1.724,0.751,0.335
48.500,0.150,0.000,1.708,0.872,0.344
48.600,0.150,0.000,1.708,0.872,0.344
48.701,0.150,0.000,1.682,1.001,0.346
48.800,0.150,0.000,1.682,1.001,0.346
48.901,0.150,0.000,2.598,1.091,0.342
49.000,0.150,0.000,2.598,1.091,0.342
49.100,0.150,0.000,2.566,1.207,0.352
49.200,0.150,0.000,2.566,1.207,0.352
49.300,0.150,0.000,2.527,1.315,0.352
49.400,0.150,0.000,2.527,1.315,0.352
49.501,0.150,0.000,2.513,1.441,0.367
49.600,0.150,0.000,2.513,1.441,0.367
49.700,0.150,0.000,2.474,3.198,0.370
49.800,0.150,0.000,2.474,3.198,0.370
49.900,0.150,0.000,2.453,3.192,0.369
50.000,0.150,0.000,2.453,3.192,0.369
50.100,0.150,0.000,2.400,3.213,0.374
50.200,0.150,0.000,2.400,3.213,0.374
50.300,0.150,0.000,2.398,3.196,0.387
50.400,0.150,0.000,2.398,3.196,0.387
50.500,0.150,0.000,2.339,3.199,0.391
50.600,0.150,0.000,2.339,3.199,0.391
50.700,0.150,0.000,2.330,3.212,0.378
50.800,0.150,0.000,2.330,3.212,0.378
50.900,0.150,0.000,2.291,3.208,0.403
51.000,0.150,0.000,2.291,3.208,0.403
51.100,0.150,0.000,2.253,3.200,0.404
51.200,0.150,-0.300,2.253,3.200,0.404
51.300,0.150,-0.300,2.237,3.205,0.413
51.400,0.150,-0.300,2.237,3.205,0.413
51.500,0.150,-0.300,2.198,3.500,0.420
51.600,0.150,-0.300,2.198,3.500,0.420
51.700,0.150,-0.300,2.157,2.046,0.423
51.800,0.150,-0.300,2.157,2.046,0.423
51.901,0.150,-0.300,2.125,2.029,0.426
52.000,0.150,-0.300,2.125,2.029,0.426
52.100,0.150,-0.300,2.103,2.027,0.422
52.200,0.150,-0.300,2.103,2.027,0.422
52.300,0.150,-0.300,1.878,0.371,0.435
52.400,0.150,-0.300,1.878,0.371,0.435
52.500,0.150,-0.300,1.506,0.337,0.424
52.600,0.150,-0.300,1.506,0.337,0.424
52.701,0.150,-0.300,1.247,0.335,0.438
52.800,0.150,-0.300,1.247,0.335,0.438
52.900,0.150,-0.300,1.057,0.356,0.433
53.000,0.150,-0.300,1.057,0.356,0.433
53.101,0.150,-0.300,0.928,0.357,0.431
53.200,0.150,-0.300,0.928,0.357,0.431
53.301,0.150,-0.300,0.796,0.376,0.432
53.400,0.150,-0.300,0.796,0.376,0.432
53.500,0.150,-0.300,0.709,0.403,0.440
53.600,0.150,-0.300,0.709,0.403,0.440
53.700,0.150,-0.300,0.620,0.443,0.420
53.800,0.150,0.000,0.620,0.443,0.420
53.901,0.000,0.500,0.558,0.457,0.423
54.001,0.000,0.500,0.558,0.457,0.423
54.100,0.000,0.500,0.559,0.469,0.403
54.200,0.000,0.500,0.559,0.469,0.403
54.300,0.000,0.500,0.638,0.450,0.385
54.400,0.150,0.000,0.638,0.450,0.385
54.500,0.150,0.000,0.724,0.453,0.363
54.600,0.150,0.000,0.724,0.453,0.363
54.700,0.150,0.000,0.740,0.466,0.344
54.800,0.150,0.000,0.740,0.466,0.344
54.900,0.150,0.000,0.684,0.469,0.318
55.000,0.150,0.000,0.684,0.469,0.318
55.100,0.150,0.000,0.683,0.485,0.323
55.200,0.000,0.500,0.683,0.485,0.323
55.300,0.000,0.500,0.680,0.494,0.300
55.400,0.000,0.500,0.680,0.494,0.300
55.500,0.000,0.500,0.829,0.479,0.279
55.600,0.000,0.500,0.829,0.479,0.279
55.701,0.000,0.500,1.105,0.480,0.271
55.800,0.000,0.500,1.105,0.480,0.271
55.901,0.000,0.500,1.729,0.484,0.273
56.000,0.150,0.000,1.729,0.484,0.273
56.100,0.150,0.000,1.724,0.477,0.261
56.201,0.150,0.000,1.724,0.477,0.261
56.300,0.150,0.000,1.707,0.481,0.261
56.400,0.150,0.000,1.707,0.481,0.261
56.500,0.150,0.000,1.676,0.489,0.253
56.601,0.150,0.000,1.676,0.489,0.253
56.700,0.150,0.000,1.643,0.489,0.244
56.801,0.150,0.000,1.643,0.489,0.244
56.900,0.150,0.000,1.610,0.480,0.255
57.000,0.150,0.000,1.610,0.480,0.255
57.101,0.150,0.000,1.581,0.479,0.274
57.201,0.150,0.000,1.581,0.479,0.274
57.301,0.150,0.000,1.560,0.474,0.267
57.400,0.150,0.000,1.560,0.474,0.267
57.501,0.150,0.000,1.517,0.471,0.281
57.600,0.150,0.000,1.517,0.471,0.281
57.700,0.150,0.000,1.494,0.479,0.283
57.800,0.150,0.000,1.494,0.479,0.283
57.900,0.150,0.000,1.470,0.463,0.285
58.000,0.150,0.000,1.470,0.463,0.285
58.100,0.150,0.000,1.438,0.458,0.296
