timestamp,linear_speed,angular_speed,distance_front,distance_left,distance_right
44.901,0.150,0.000,2.529,1.091,0.261
45.000,0.150,0.000,2.529,1.091,0.261
45.100,0.150,0.000,2.503,1.106,0.266
45.202,0.150,0.000,2.503,1.106,0.266
45.300,0.150,0.000,2.478,1.151,0.270
45.400,0.150,0.000,2.478,1.151,0.270
45.500,0.150,0.000,2.461,1.167,0.277
45.602,0.150,0.000,2.461,1.167,0.277
45.701,0.150,0.000,2.413,2.144,0.291
45.800,0.150,0.000,2.413,2.144,0.291
45.900,0.150,0.000,2.395,2.145,0.302
46.000,0.150,0.000,2.395,2.145,0.302
46.100,0.150,0.000,2.359,2.151,0.300
46.200,0.150,0.000,2.359,2.151,0.300
46.300,0.150,0.000,2.342,2.151,0.308
46.400,0.150,0.000,2.342,2.151,0.308
46.500,0.150,0.000,2.319,2.156,0.312
46.600,0.150,0.000,2.319,2.156,0.312
46.701,0.150,0.000,2.266,2.139,0.297
46.800,0.150,0.000,2.266,2.139,0.297
46.900,0.150,0.000,2.242,2.153,0.323
47.000,0.150,0.000,2.242,2.153,0.323
47.100,0.150,0.000,2.233,2.176,0.328
47.201,0.150,0.000,2.233,2.176,0.328
47.300,0.150,0.000,2.214,2.207,0.335
47.400,0.150,0.000,2.214,2.207,0.335
47.501,0.150,0.000,2.169,2.219,0.341
47.600,0.150,0.000,2.169,2.219,0.341
47.700,0.150,0.000,2.141,2.270,0.344
47.800,0.150,0.000,2.141,2.270,0.344
47.900,0.150,0.000,2.134,3.220,0.355
48.000,0.150,0.000,2.134,3.220,0.355
48.100,0.150,0.000,2.080,3.232,0.362
48.201,0.150,0.000,2.080,3.232,0.362
48.300,0.150,0.000,2.046,3.240,0.360
48.400,0.150,0.000,2.046,3.240,0.360
48.501,0.150,0.000,2.028,3.240,0.372
48.600,0.150,0.000,2.028,3.240,0.372
48.701,0.150,0.000,1.992,3.235,0.379
48.800,0.150,0.000,1.992,3.235,0.379
48.900,0.150,0.000,1.979,3.247,0.382
49.001,0.150,0.000,1.979,3.247,0.382
49.100,0.150,0.000,1.949,3.247,0.393
49.200,0.150,0.000,1.949,3.247,0.393
49.301,0.150,0.000,1.888,3.251,0.393
49.401,0.150,0.000,1.888,3.251,0.393
49.500,0.150,0.000,1.903,0.963,0.408
49.601,0.150,0.000,1.903,0.963,0.408
49.700,0.150,0.000,1.846,0.913,0.418
49.800,0.150,-0.300,1.846,0.913,0.418
49.900,0.150,-0.300,1.796,0.870,0.424
50.001,0.150,-0.300,1.796,0.870,0.424
50.100,0.150,-0.300,1.314,0.851,0.428
50.200,0.150,-0.300,1.314,0.851,0.428
50.300,0.150,-0.300,1.226,0.846,0.430
50.400,0.150,-0.300,1.226,0.846,0.430
50.501,0.150,-0.300,1.190,0.848,0.428
50.600,0.150,-0.300,1.190,0.848,0.428
50.700,0.150,-0.300,1.099,0.922,0.438
50.800,0.150,-0.300,1.099,0.922,0.438
50.900,0.150,-0.300,1.067,3.500,0.427
51.000,0.150,-0.300,1.067,3.500,0.427
51.100,0.150,-0.300,1.010,3.165,0.442
51.200,0.150,-0.300,1.010,3.165,0.442
51.300,0.150,-0.300,0.966,3.151,0.448
51.401,0.150,-0.300,0.966,3.151,0.448
51.501,0.150,-0.300,0.925,2.088,0.450
51.601,0.150,-0.300,0.925,2.088,0.450
51.701,0.150,-0.300,0.885,2.088,0.451
51.801,0.150,-0.300,0.885,2.088,0.451
51.901,0.150,-0.300,0.847,2.089,0.443
52.001,0.150,-0.300,0.847,2.089,0.443
52.100,0.150,-0.300,0.800,1.115,0.445
52.200,0.150,-0.300,0.800,1.115,0.445
52.300,0.150,-0.300,0.717,1.080,0.443
52.400,0.150,-0.300,0.717,1.080,0.443
52.501,0.150,-0.300,0.646,1.085,0.438
52.600,0.150,-0.300,0.646,1.085,0.438
52.700,0.000,0.500,0.574,1.080,0.454
52.800,0.000,0.500,0.574,1.080,0.454
52.900,0.000,0.500,0.512,1.145,0.451
53.000,0.000,0.500,0.512,1.145,0.451
53.101,0.000,0.500,0.482,3.224,0.435
53.200,0.000,0.500,0.482,3.224,0.435
53.300,0.000,0.500,0.454,3.115,0.441
53.400,0.000,0.500,0.454,3.115,0.441
53.500,0.000,0.500,0.481,1.183,0.407
53.600,0.000,0.500,0.481,1.183,0.407
53.700,0.000,0.500,0.545,1.109,0.381
53.804,0.000,0.500,0.545,1.109,0.381
53.900,0.000,0.500,0.619,1.100,0.348
54.000,0.000,0.500,0.619,1.100,0.348
54.100,0.000,0.500,0.657,1.112,0.314
54.202,0.150,0.000,0.657,1.112,0.314
54.301,0.150,0.000,0.671,2.140,0.316
54.400,0.150,0.000,0.671,2.140,0.316
54.501,0.150,0.000,0.643,2.151,0.299
54.600,0.150,0.000,0.643,2.151,0.299
54.700,0.150,0.000,0.621,1.232,0.296
54.800,0.150,0.000,0.621,1.232,0.296
54.900,0.150,0.000,0.590,1.160,0.287
55.000,0.150,0.000,0.590,1.160,0.287
55.100,0.150,0.000,0.560,1.131,0.278
55.201,0.000,0.500,0.560,1.131,0.278
55.302,0.000,0.500,0.537,1.117,0.271
55.400,0.000,0.500,0.537,1.117,0.271
55.500,0.000,0.500,0.550,2.169,0.252
55.601,0.000,0.500,0.550,2.169,0.252
55.700,0.000,0.500,0.572,3.500,0.250
55.800,0.150,0.000,0.572,3.500,0.250
55.901,0.150,0.000,0.607,3.283,0.242
56.000,0.150,0.000,0.607,3.283,0.242
56.100,0.150,0.000,0.585,2.309,0.245
56.200,0.150,0.000,0.585,2.309,0.245
56.301,0.150,0.000,0.551,3.286,0.241
56.401,0.000,0.500,0.551,3.286,0.241
56.500,0.000,0.500,0.530,3.295,0.252
56.600,0.000,0.500,0.530,3.295,0.252
56.700,0.000,0.500,0.519,3.298,0.246
56.800,0.000,0.500,0.519,3.298,0.246
56.900,0.000,0.500,0.518,2.276,0.254
57.001,0.000,0.500,0.518,2.276,0.254
57.100,0.000,0.500,0.563,2.246,0.250
57.202,0.000,0.500,0.563,2.246,0.250
57.300,0.150,0.000,0.617,1.343,0.250
57.400,0.150,0.000,0.617,1.343,0.250
57.500,0.150,0.000,0.654,1.264,0.252
57.600,0.150,0.000,0.654,1.264,0.252
57.700,0.150,0.000,0.637,1.278,0.263
