timestamp,linear_speed,angular_speed,distance_front,distance_left,distance_right
15.000,0.000,0.500,0.620,1.269,1.364
15.100,0.000,0.500,0.620,1.269,1.364
15.200,0.000,0.500,0.553,1.151,1.358
15.300,0.000,0.500,0.553,1.151,1.358
15.400,0.000,0.500,0.498,1.001,1.420
15.500,0.000,0.500,0.498,1.001,1.420
15.600,0.000,0.500,0.465,0.908,1.499
15.700,0.000,0.500,0.465,0.908,1.499
15.801,0.000,0.500,0.458,0.827,1.597
15.900,0.000,0.500,0.458,0.827,1.597
16.000,0.000,0.500,0.497,0.776,1.738
16.100,0.000,0.500,0.497,0.776,1.738
16.200,0.000,0.500,0.564,0.735,3.500
16.300,0.000,0.500,0.564,0.735,3.500
16.400,0.000,0.500,1.372,0.737,3.368
16.500,0.000,0.500,1.372,0.737,3.368
16.600,0.000,0.500,1.324,0.735,3.248
16.700,0.150,-0.300,1.324,0.735,3.248
16.800,0.150,-0.300,1.286,1.647,2.257
16.900,0.150,-0.300,1.286,1.647,2.257
17.000,0.150,-0.300,1.261,0.875,2.233
17.100,0.150,-0.300,1.261,0.875,2.233
17.200,0.150,-0.300,1.246,0.740,3.181
17.300,0.150,-0.300,1.246,0.740,3.181
17.400,0.150,-0.300,1.245,0.727,3.236
17.500,0.000,0.500,1.245,0.727,3.236
17.600,0.000,0.500,1.246,0.730,3.305
17.700,0.000,0.500,1.246,0.730,3.305
17.800,0.000,0.500,1.215,0.713,3.238
17.900,0.150,-0.300,1.215,0.713,3.238
18.000,0.150,-0.300,1.169,0.728,2.227
18.100,0.150,-0.300,1.169,0.728,2.227
18.200,0.150,-0.300,1.157,0.743,2.237
18.300,0.150,-0.300,1.157,0.743,2.237
18.400,0.150,-0.300,1.157,0.743,3.208
18.500,0.150,-0.300,1.157,0.743,3.208
18.601,0.000,0.500,1.140,0.778,3.275
18.700,0.000,0.500,1.140,0.778,3.275
18.801,0.000,0.500,1.140,0.806,3.338
18.900,0.000,0.500,1.140,0.806,3.338
19.000,0.000,0.500,1.141,0.823,3.352
19.100,0.000,0.500,1.141,0.823,3.352
19.200,0.000,0.500,1.104,0.804,3.210
19.300,0.000,0.500,1.104,0.804,3.210
19.401,0.000,0.500,1.052,0.777,2.205
19.500,0.000,0.500,1.052,0.777,2.205
19.600,0.000,0.500,1.043,0.741,2.136
19.700,0.000,0.500,1.043,0.741,2.136
19.800,0.000,0.500,1.020,0.771,2.102
19.900,0.000,0.500,1.020,0.771,2.102
20.000,0.000,0.500,1.023,0.868,2.078
20.100,0.000,0.500,1.023,0.868,2.078
20.201,0.000,0.500,1.025,1.707,0.964
20.301,0.000,0.500,1.025,1.707,0.964
20.400,0.000,0.500,1.037,1.718,0.530
20.500,0.000,0.500,1.037,1.718,0.530
20.600,0.000,0.500,1.034,1.756,0.365
20.700,0.000,0.500,1.034,1.756,0.365
20.800,0.000,0.500,1.054,1.806,0.273
20.900,0.000,0.500,1.054,1.806,0.273
21.000,0.000,0.500,1.099,1.864,0.226
21.100,0.150,0.000,1.099,1.864,0.226
21.200,0.150,0.000,1.124,1.751,0.195
21.300,0.150,0.300,1.124,1.751,0.195
21.400,0.150,0.300,1.147,1.665,0.214
21.500,0.150,0.000,1.147,1.665,0.214
21.601,0.150,0.000,1.150,1.652,0.237
21.700,0.150,0.000,1.150,1.652,0.237
21.800,0.150,0.000,1.133,1.648,0.257
21.900,0.150,0.000,1.133,1.648,0.257
22.000,0.150,0.000,1.092,1.691,0.283
22.100,0.150,0.000,1.092,1.691,0.283
22.200,0.150,0.000,1.074,1.721,1.392
22.300,0.150,0.000,1.074,1.721,1.392
22.400,0.150,0.000,1.033,1.770,1.325
22.500,0.150,0.000,1.033,1.770,1.325
22.601,0.150,0.000,1.017,1.801,1.315
22.700,0.150,-0.300,1.017,1.801,1.315
22.800,0.150,-0.300,0.970,1.889,1.313
22.901,0.150,-0.300,0.970,1.889,1.313
23.000,0.150,-0.300,0.923,1.811,1.375
23.100,0.150,-0.300,0.923,1.811,1.375
23.200,0.150,-0.300,0.871,1.733,1.446
23.300,0.150,-0.300,0.871,1.733,1.446
23.400,0.150,-0.300,0.811,1.680,1.564
23.500,0.150,-0.300,0.811,1.680,1.564
23.600,0.150,-0.300,0.772,0.600,1.694
23.700,0.150,-0.300,0.772,0.600,1.694
23.800,0.150,-0.300,0.721,0.589,1.860
23.900,0.150,-0.300,0.721,0.589,1.860
24.000,0.150,-0.300,0.687,0.571,2.080
24.100,0.150,-0.300,0.687,0.571,2.080
24.200,0.150,-0.300,0.645,0.547,2.407
24.300,0.150,-0.300,0.645,0.547,2.407
24.400,0.150,-0.300,0.608,0.550,2.948
24.500,0.150,-0.300,0.608,0.550,2.948
24.600,0.150,-0.300,0.576,0.539,3.182
24.700,0.150,-0.300,0.576,0.539,3.182
24.800,0.150,-0.300,0.548,0.528,3.187
24.900,0.150,-0.300,0.548,0.528,3.187
25.000,0.150,-0.300,0.514,0.526,2.338
25.100,0.150,-0.300,0.514,0.526,2.338
25.200,0.000,0.500,0.480,0.521,1.376
25.300,0.000,0.500,0.480,0.521,1.376
25.400,0.000,0.500,0.456,0.529,1.190
25.500,0.000,0.500,0.456,0.529,1.190
25.600,0.000,0.500,0.456,0.541,2.346
25.700,0.000,0.500,0.456,0.541,2.346
25.800,0.000,0.500,0.450,0.544,3.180
25.901,0.000,0.500,0.450,0.544,3.180
26.001,0.000,0.500,0.461,0.536,2.616
26.101,0.000,0.500,0.461,0.536,2.616
26.200,0.000,0.500,0.467,0.562,1.697
26.300,0.000,0.500,0.467,0.562,1.697
26.400,0.000,0.500,0.472,0.575,1.276
26.500,0.000,0.500,0.472,0.575,1.276
26.600,0.000,0.500,0.497,0.597,1.016
26.700,0.000,0.500,0.497,0.597,1.016
26.800,0.000,0.500,0.477,0.624,0.863
26.900,0.000,0.500,0.477,0.624,0.863
27.000,0.000,0.500,0.524,0.673,0.748
27.100,0.000,0.500,0.524,0.673,0.748
27.200,0.000,0.500,0.577,0.717,0.661
27.300,0.150,-0.300,0.577,0.717,0.661
27.400,0.150,-0.300,0.612,2.056,0.596
27.500,0.150,-0.300,0.612,2.056,0.596
27.600,0.150,-0.300,0.602,2.012,0.557
27.700,0.150,-0.300,0.602,2.012,0.557
27.800,0.150,-0.300,0.554,0.727,0.571
27.900,0.000,0.500,0.554,0.727,0.571
28.000,0.000,0.500,0.513,0.671,0.583
28.100,0.000,0.500,0.513,0.671,0.583
28.200,0.000,0.500,0.484,0.648,0.559
28.300,0.000,0.500,0.484,0.648,0.559
28.400,0.000,0.500,0.479,0.654,0.528
28.500,0.000,0.500,0.479,0.654,0.528
28.600,0.000,0.500,0.512,0.682,0.499
28.700,0.000,0.500,0.512,0.682,0.499
28.800,0.000,0.500,0.556,2.006,0.447
28.900,0.000,0.500,0.556,2.006,0.447
29.000,0.000,0.500,0.610,1.902,0.408
29.101,0.150,0.000,0.610,1.902,0.408
29.200,0.150,0.000,0.588,1.835,0.390
29.301,0.150,0.000,0.588,1.835,0.390
29.400,0.150,0.000,0.542,1.843,0.377
29.500,0.150,0.000,0.542,1.843,0.377
29.601,0.150,0.000,0.509,1.839,0.369
29.701,0.000,0.500,0.509,1.839,0.369
29.800,0.000,0.500,0.482,1.847,0.338
29.900,0.000,0.500,0.482,1.847,0.338
30.000,0.000,0.500,0.462,1.790,0.327
30.100,0.000,0.500,0.462,1.790,0.327
30.200,0.000,0.500,0.472,1.796,0.306
30.300,0.000,0.500,0.472,1.796,0.306
30.400,0.000,0.500,0.450,1.826,0.297
30.501,0.000,0.500,0.450,1.826,0.297
30.600,0.000,0.500,0.461,3.156,0.287
30.700,0.000,0.500,0.461,3.156,0.287
30.801,0.000,0.500,0.440,3.170,0.288
30.900,0.000,0.500,0.440,3.170,0.288
31.000,0.000,0.500,0.448,3.186,0.272
31.100,0.000,0.500,0.448,3.186,0.272
31.200,0.000,0.500,0.465,2.296,0.272
31.300,0.000,0.500,0.465,2.296,0.272
31.400,0.000,0.500,0.463,2.305,0.270
31.500,0.000,0.500,0.463,2.305,0.270
31.600,0.000,0.500,0.498,2.350,0.262
31.700,0.000,0.500,0.498,2.350,0.262
31.800,0.000,0.500,0.511,2.455,0.294
31.900,0.000,0.500,0.511,2.455,0.294
32.000,0.000,0.500,0.532,0.792,0.288
32.100,0.000,0.500,0.532,0.792,0.288
32.200,0.000,0.500,0.589,0.740,0.310
32.300,0.150,0.000,0.589,0.740,0.310
32.400,0.150,0.000,0.614,0.754,0.338
32.500,0.150,0.000,0.614,0.754,0.338
32.600,0.150,0.000,0.562,0.749,0.344
32.701,0.150,0.000,0.562,0.749,0.344
32.801,0.150,0.000,0.556,0.753,0.361
32.901,0.000,0.500,0.556,0.753,0.361
33.000,0.000,0.500,0.531,0.752,0.402
33.100,0.000,0.500,0.531,0.752,0.402
33.201,0.000,0.500,0.572,0.761,0.411
33.300,0.000,0.500,0.572,0.761,0.411
33.401,0.000,0.500,0.605,0.755,0.431
33.500,0.150,0.000,0.605,0.755,0.431
33.600,0.150,0.000,0.727,0.876,0.413
33.700,0.150,0.000,0.727,0.876,0.413
33.800,0.150,0.000,1.841,0.978,0.386
33.900,0.150,0.000,1.841,0.978,0.386
34.001,0.150,0.000,1.803,0.921,0.375
34.101,0.150,0.000,1.803,0.921,0.375
34.200,0.150,0.000,1.770,0.849,0.370
34.300,0.150,0.000,1.770,0.849,0.370
34.400,0.150,0.000,1.746,0.807,0.343
34.501,0.150,0.000,1.746,0.807,0.343
34.600,0.150,0.000,1.741,0.753,0.334
34.700,0.150,0.000,1.741,0.753,0.334
34.800,0.150,0.000,1.709,0.738,0.316
34.900,0.000,0.500,1.709,0.738,0.316
35.000,0.000,0.500,1.658,0.746,0.296
35.100,0.000,0.500,1.658,0.746,0.296
35.200,0.000,0.500,1.667,0.763,0.314
35.300,0.000,0.500,1.667,0.763,0.314
35.400,0.000,0.500,1.669,0.733,0.293
35.500,0.000,0.500,1.669,0.733,0.293
35.600,0.000,0.500,1.613,0.758,0.280
35.700,0.000,0.500,1.613,0.758,0.280
35.800,0.000,0.500,1.580,0.873,0.248
35.900,0.000,0.500,1.580,0.873,0.248
36.000,0.000,0.500,1.560,1.232,0.256
36.100,0.000,0.500,1.560,1.232,0.256
36.200,0.000,0.500,2.962,2.625,0.247
36.300,0.000,0.500,2.962,2.625,0.247
36.400,0.000,0.500,2.969,3.482,0.244
36.501,0.150,0.000,2.969,3.482,0.244
36.600,0.150,0.000,2.982,2.003,0.249
36.700,0.150,0.000,2.982,2.003,0.249
36.800,0.150,0.000,3.014,1.543,0.237
36.900,0.150,0.000,3.014,1.543,0.237
37.000,0.150,0.000,2.989,1.610,0.237
37.100,0.150,0.000,2.989,1.610,0.237
37.200,0.150,0.000,2.914,1.703,0.251
37.300,0.150,0.000,2.914,1.703,0.251
37.400,0.150,0.000,2.927,1.771,0.260
37.500,0.150,0.000,2.927,1.771,0.260
37.600,0.150,0.000,2.878,1.890,0.265
37.700,0.150,0.000,2.878,1.890,0.265
37.800,0.150,0.000,2.846,1.953,0.282
37.900,0.150,0.000,2.846,1.953,0.282
38.000,0.150,0.000,2.820,2.052,0.283
38.100,0.150,0.000,2.820,2.052,0.283
38.200,0.150,0.000,2.800,2.144,0.275
38.300,0.150,0.000,2.800,2.144,0.275
38.400,0.150,0.000,2.776,2.204,0.299
38.500,0.150,0.000,2.776,2.204,0.299
38.600,0.150,0.000,2.754,2.298,0.303
38.700,0.150,0.000,2.754,2.298,0.303
38.800,0.150,0.000,2.707,2.388,0.311
38.900,0.150,0.000,2.707,2.388,0.311
39.000,0.150,0.000,2.681,2.460,0.324
39.100,0.150,0.000,2.681,2.460,0.324
39.200,0.150,0.000,2.658,2.578,0.323
39.300,0.150,0.000,2.658,2.578,0.323
39.401,0.150,0.000,2.622,0.653,1.316
39.500,0.150,0.000,2.622,0.653,1.316
39.601,0.150,0.000,2.589,0.624,1.324
39.700,0.150,0.000,2.589,0.624,1.324
39.800,0.150,0.000,2.572,0.613,1.333
39.900,0.150,-0.300,2.572,0.613,1.333
40.000,0.150,-0.300,2.534,0.615,1.341
40.100,0.150,-0.300,2.534,0.615,1.341
40.200,0.150,-0.300,2.478,0.602,1.342
40.300,0.150,-0.300,2.478,0.602,1.342
40.400,0.150,-0.300,2.443,0.594,1.338
40.501,0.150,-0.300,2.443,0.594,1.338
40.600,0.150,-0.300,2.400,0.912,1.333
40.700,0.150,-0.300,2.400,0.912,1.333
40.800,0.150,-0.300,2.362,2.459,1.338
40.901,0.150,-0.300,2.362,2.459,1.338
41.001,0.150,-0.300,2.331,2.465,1.345
41.100,0.150,-0.300,2.331,2.465,1.345
41.200,0.150,-0.300,2.308,2.455,1.347
41.300,0.150,-0.300,2.308,2.455,1.347
41.400,0.150,-0.300,2.278,2.479,1.355
41.500,0.150,-0.300,2.278,2.479,1.355
41.600,0.150,-0.300,2.276,2.481,1.367
41.700,0.150,-0.300,2.276,2.481,1.367
41.801,0.150,-0.300,1.023,2.522,1.377
41.900,0.150,-0.300,1.023,2.522,1.377
42.000,0.150,-0.300,0.859,3.465,1.392
42.100,0.150,-0.300,0.859,3.465,1.392
42.200,0.150,-0.300,0.821,3.500,1.407
42.300,0.150,-0.300,0.821,3.500,1.407
42.400,0.150,-0.300,0.798,3.500,1.431
42.500,0.150,-0.300,0.798,3.500,1.431
42.600,0.150,-0.300,0.776,1.921,1.449
42.700,0.150,-0.300,0.776,1.921,1.449
42.800,0.150,-0.300,0.744,1.732,1.506
42.900,0.150,-0.300,0.744,1.732,1.506
43.000,0.150,-0.300,0.757,1.563,1.530
43.100,0.150,-0.300,0.757,1.563,1.530
43.200,0.150,-0.300,0.752,1.454,1.352
43.300,0.150,-0.300,0.752,1.454,1.352
43.400,0.150,-0.300,0.777,1.348,1.312
43.500,0.150,-0.300,0.777,1.348,1.312
43.600,0.150,-0.300,0.784,1.301,1.323
43.700,0.150,-0.300,0.784,1.301,1.323
43.800,0.150,-0.300,0.775,1.290,0.711
43.900,0.150,-0.300,0.775,1.290,0.711
44.000,0.150,-0.300,0.795,1.336,0.717
44.100,0.150,-0.300,0.795,1.336,0.717
44.200,0.150,-0.300,0.821,2.723,0.721
44.300,0.150,-0.300,0.821,2.723,0.721
44.400,0.150,-0.300,0.847,2.866,0.720
44.500,0.150,-0.300,0.847,2.866,0.720
44.601,0.150,-0.300,0.926,2.005,0.705
44.700,0.150,-0.300,0.926,2.005,0.705
44.800,0.150,-0.300,0.975,1.946,0.717
44.900,0.150,-0.300,0.975,1.946,0.717
45.000,0.150,-0.300,1.081,1.898,0.714
45.100,0.150,-0.300,1.081,1.898,0.714
45.200,0.150,-0.300,1.046,1.843,0.724
45.300,0.150,-0.300,1.046,1.843,0.724
45.400,0.150,-0.300,1.002,1.839,0.734
45.501,0.150,-0.300,1.002,1.839,0.734
45.601,0.150,-0.300,0.975,1.811,0.734
45.700,0.150,-0.300,0.975,1.811,0.734
45.800,0.150,-0.300,0.939,0.376,0.726
45.900,0.150,-0.300,0.939,0.376,0.726
46.000,0.150,-0.300,0.899,0.361,0.752
46.100,0.150,-0.300,0.899,0.361,0.752
46.201,0.150,-0.300,0.862,0.363,0.744
46.300,0.150,-0.300,0.862,0.363,0.744
46.400,0.150,-0.300,0.855,0.368,0.741
46.500,0.150,-0.300,0.855,0.368,0.741
46.600,0.150,-0.300,0.815,0.363,0.759
46.700,0.150,-0.300,0.815,0.363,0.759
46.800,0.150,-0.300,0.789,0.370,0.755
46.901,0.150,-0.300,0.789,0.370,0.755
47.000,0.150,-0.300,0.779,0.391,0.758
47.100,0.150,-0.300,0.779,0.391,0.758
47.200,0.150,-0.300,0.751,0.402,0.773
47.300,0.150,-0.300,0.751,0.402,0.773
47.401,0.150,-0.300,0.727,0.404,0.773
47.500,0.150,-0.300,0.727,0.404,0.773
47.600,0.150,-0.300,0.718,0.439,1.760
47.700,0.150,-0.300,0.718,0.439,1.760
47.800,0.150,-0.300,0.703,0.457,1.797
47.900,0.150,-0.300,0.703,0.457,1.797
48.000,0.150,-0.300,0.698,0.492,1.841
48.100,0.150,-0.300,0.698,0.492,1.841
48.200,0.150,-0.300,0.695,0.513,1.873
48.301,0.150,-0.300,0.695,0.513,1.873
48.401,0.150,-0.300,0.682,0.559,1.939
48.500,0.150,-0.300,0.682,0.559,1.939
48.601,0.150,-0.300,0.692,0.621,2.023
48.700,0.150,-0.300,0.692,0.621,2.023
48.800,0.150,-0.300,0.674,0.648,2.107
48.900,0.150,-0.300,0.674,0.648,2.107
49.000,0.150,-0.300,0.688,0.603,2.187
49.100,0.150,-0.300,0.688,0.603,2.187
49.200,0.150,-0.300,0.715,0.540,2.294
49.300,0.150,-0.300,0.715,0.540,2.294
49.400,0.150,-0.300,0.720,0.491,2.436
49.500,0.150,-0.300,0.720,0.491,2.436
49.600,0.150,-0.300,0.752,0.464,1.659
49.700,0.150,-0.300,0.752,0.464,1.659
49.800,0.150,-0.300,0.796,0.437,1.633
49.900,0.150,-0.300,0.796,0.437,1.633
50.000,0.150,-0.300,0.837,0.385,1.608
50.100,0.150,-0.300,0.837,0.385,1.608
50.200,0.150,-0.300,0.907,0.381,1.623
50.301,0.150,-0.300,0.907,0.381,1.623
50.400,0.150,-0.300,1.024,0.366,1.640
50.500,0.150,-0.300,1.024,0.366,1.640
50.601,0.150,-0.300,1.179,0.340,1.640
50.701,0.150,-0.300,1.179,0.340,1.640
50.801,0.150,-0.300,0.860,0.329,1.632
50.900,0.150,-0.300,0.860,0.329,1.632
51.001,0.150,-0.300,0.791,0.325,1.904
51.100,0.150,-0.300,0.791,0.325,1.904
51.200,0.150,-0.300,0.760,0.327,2.578
51.301,0.150,-0.300,0.760,0.327,2.578
51.400,0.150,-0.300,0.725,0.305,3.488
51.500,0.150,-0.300,0.725,0.305,3.488
51.600,0.150,-0.300,0.698,0.314,3.476
51.700,0.150,-0.300,0.698,0.314,3.476
51.800,0.150,-0.300,0.674,0.317,3.500
51.900,0.150,-0.300,0.674,0.317,3.500
52.000,0.150,-0.300,0.656,0.313,3.500
52.100,0.150,-0.300,0.656,0.313,3.500
52.200,0.150,-0.300,0.656,0.328,3.500
52.300,0.150,-0.300,0.656,0.328,3.500
52.400,0.150,-0.300,1.088,0.331,3.500
52.500,0.150,-0.300,1.088,0.331,3.500
52.600,0.150,-0.300,1.059,0.339,3.500
52.700,0.150,-0.300,1.059,0.339,3.500
52.800,0.150,-0.300,0.952,0.363,2.924
52.900,0.150,-0.300,0.952,0.363,2.924
53.000,0.150,-0.300,0.837,0.389,2.719
53.100,0.150,-0.300,0.837,0.389,2.719
53.200,0.150,-0.300,0.747,0.416,2.556
53.300,0.150,-0.300,0.747,0.416,2.556
53.400,0.150,-0.300,0.662,0.448,2.412
53.500,0.150,-0.300,0.662,0.448,2.412
53.600,0.150,-0.300,0.593,0.483,2.306
53.700,0.150,-0.300,0.593,0.483,2.306
53.801,0.000,0.500,0.525,0.519,2.324
53.900,0.000,0.500,0.525,0.519,2.324
54.000,0.000,0.500,0.464,0.587,2.321
54.100,0.000,0.500,0.464,0.587,2.321
54.200,0.000,0.500,0.423,0.628,2.312
54.300,0.000,0.500,0.423,0.628,2.312
54.400,0.000,0.500,0.427,0.621,2.325
54.501,0.000,0.500,0.427,0.621,2.325
54.600,0.000,0.500,0.463,0.596,2.308
54.700,0.000,0.500,0.463,0.596,2.308
54.800,0.000,0.500,0.497,0.561,2.408
54.900,0.000,0.500,0.497,0.561,2.408
55.000,0.000,0.500,0.547,0.537,2.680
55.101,0.000,0.500,0.547,0.537,2.680
55.200,0.000,0.500,0.620,0.510,3.500
55.300,0.150,0.000,0.620,0.510,3.500
55.400,0.150,0.000,0.755,0.494,3.465
55.500,0.150,0.000,0.755,0.494,3.465
55.600,0.150,0.000,0.824,0.504,0.296
55.700,0.150,0.000,0.824,0.504,0.296
55.800,0.150,0.000,0.806,0.519,0.297
55.900,0.000,0.500,0.806,0.519,0.297
56.001,0.000,0.500,0.754,0.533,0.293
56.101,0.000,0.500,0.754,0.533,0.293
56.200,0.000,0.500,0.688,0.522,0.295
56.300,0.000,0.500,0.688,0.522,0.295
56.400,0.000,0.500,0.680,0.535,0.287
56.500,0.000,0.500,0.680,0.535,0.287
56.600,0.000,0.500,0.721,0.529,0.272
