timestamp,linear_speed,angular_speed,distance_front,distance_left,distance_right
1782305466.318,0.150,-0.300,0.870,1.805,0.515
1782305466.418,0.150,-0.300,0.870,1.805,0.515
1782305466.518,0.150,-0.300,0.859,1.539,0.502
1782305466.618,0.150,-0.300,0.859,1.539,0.502
1782305466.718,0.150,-0.300,0.824,1.349,0.501
1782305466.818,0.150,-0.300,0.824,1.349,0.501
1782305466.918,0.150,-0.300,0.717,1.194,0.525
1782305467.018,0.150,-0.300,0.717,1.194,0.525
1782305467.118,0.150,-0.300,0.641,1.071,0.533
1782305467.218,0.150,-0.300,0.641,1.071,0.533
1782305467.319,0.150,-0.300,0.607,0.948,0.532
1782305467.418,0.000,0.500,0.607,0.948,0.532
1782305467.518,0.000,0.500,0.518,0.854,0.550
1782305467.618,0.000,0.500,0.518,0.854,0.550
1782305467.718,0.000,0.500,0.480,0.786,0.550
1782305467.818,0.000,0.500,0.480,0.786,0.550
1782305467.918,0.000,0.500,0.455,0.796,0.540
1782305468.018,0.000,0.500,0.455,0.796,0.540
1782305468.118,0.000,0.500,0.514,0.850,0.488
1782305468.218,0.000,0.500,0.514,0.850,0.488
1782305468.318,0.000,0.500,0.554,0.957,0.456
1782305468.418,0.000,0.500,0.554,0.957,0.456
1782305468.518,0.000,0.500,0.621,1.114,0.395
1782305468.618,0.000,0.500,0.621,1.114,0.395
1782305468.718,0.000,0.500,0.621,1.114,0.395
1782305468.818,0.150,0.000,0.686,1.340,0.367
1782305468.918,0.150,0.000,0.686,1.340,0.367
1782305469.018,0.150,0.000,0.653,1.638,0.346
1782305469.118,0.150,0.000,0.653,1.638,0.346
1782305469.218,0.150,0.000,0.625,1.668,0.352
1782305469.318,0.150,0.000,0.625,1.668,0.352
1782305469.418,0.150,0.000,0.600,1.580,0.315
1782305469.518,0.150,0.000,0.600,1.580,0.315
1782305469.618,0.000,0.500,0.573,1.507,0.323
1782305469.718,0.000,0.500,0.573,1.507,0.323
1782305469.818,0.000,0.500,0.523,1.504,0.303
1782305469.918,0.000,0.500,0.523,1.504,0.303
1782305470.018,0.000,0.500,0.524,1.969,0.303
1782305470.118,0.000,0.500,0.524,1.969,0.303
1782305470.218,0.000,0.500,0.511,3.169,0.276
1782305470.318,0.000,0.500,0.511,3.169,0.276
1782305470.418,0.000,0.500,0.510,3.426,0.273
1782305470.518,0.000,0.500,0.510,3.426,0.273
1782305470.618,0.000,0.500,0.509,3.430,0.274
1782305470.718,0.000,0.500,0.509,3.430,0.274
1782305470.818,0.150,0.000,0.527,3.451,0.255
1782305470.918,0.150,0.000,0.527,3.451,0.255
1782305471.018,0.000,0.500,0.526,3.498,0.253
1782305471.118,0.000,0.500,0.526,3.498,0.253
1782305471.218,0.000,0.500,0.515,3.500,0.273
1782305471.318,0.000,0.500,0.515,3.500,0.273
1782305471.418,0.000,0.500,0.503,3.500,0.266
1782305471.518,0.000,0.500,0.503,3.500,0.266
1782305471.618,0.000,0.500,0.517,3.500,0.261
1782305471.718,0.000,0.500,0.517,3.500,0.261
1782305471.818,0.000,0.500,0.531,3.500,0.278
1782305471.918,0.000,0.500,0.531,3.500,0.278
1782305472.018,0.000,0.500,0.580,3.500,0.287
1782305472.118,0.000,0.500,0.580,3.500,0.287
1782305472.218,0.150,0.000,0.615,3.500,0.282
1782305472.318,0.150,0.000,0.615,3.500,0.282
1782305472.418,0.150,0.000,0.649,3.500,0.321
1782305472.518,0.150,0.000,0.649,3.500,0.321
1782305472.618,0.150,0.000,0.649,3.500,0.371
