timestamp,linear_speed,angular_speed,distance_front,distance_left,distance_right
1782492019.645,0.150,0.000,1.899,1.842,1.837
1782492019.745,0.150,0.000,1.899,1.842,1.837
1782492019.845,0.150,0.000,1.873,1.832,1.840
1782492019.945,0.150,0.000,1.873,1.832,1.840
1782492020.045,0.150,0.000,1.842,1.837,1.836
1782492020.145,0.150,0.000,1.842,1.837,1.836
1782492020.246,0.150,0.000,1.818,1.835,1.835
1782492020.345,0.150,0.000,1.818,1.835,1.835
1782492020.446,0.150,0.000,1.818,1.835,1.835
1782492020.545,0.150,0.000,1.783,1.833,1.831
1782492020.645,0.150,0.000,1.783,1.833,1.831
1782492020.745,0.150,0.000,1.757,1.842,1.845
1782492020.845,0.150,0.000,1.757,1.842,1.845
1782492020.945,0.150,0.000,1.728,1.842,1.821
1782492021.045,0.150,0.000,1.728,1.842,1.821
1782492021.146,0.150,0.000,1.698,1.830,1.840
1782492021.245,0.150,0.000,1.698,1.830,1.840
1782492021.345,0.150,0.000,1.665,1.831,1.833
1782492021.446,0.150,0.000,1.665,1.831,1.833
1782492021.546,0.150,0.000,1.625,1.834,1.827
1782492021.645,0.150,0.000,1.625,1.834,1.827
1782492021.745,0.150,0.000,1.609,1.833,1.835
1782492021.845,0.150,0.000,1.609,1.833,1.835
1782492021.945,0.150,0.000,1.583,1.842,1.841
1782492022.045,0.150,0.000,1.583,1.842,1.841
1782492022.145,0.150,0.000,1.544,1.841,1.848
1782492022.245,0.150,0.000,1.544,1.841,1.848
1782492022.345,0.150,0.000,1.518,1.842,1.839
1782492022.445,0.150,0.000,1.518,1.842,1.839
1782492022.545,0.150,0.000,1.483,1.829,1.840
1782492022.646,0.150,0.000,1.483,1.829,1.840
1782492022.745,0.150,0.000,1.455,1.845,1.836
1782492022.845,0.150,0.000,1.455,1.845,1.836
1782492022.945,0.150,0.000,1.427,1.835,1.836
1782492023.045,0.150,0.000,1.427,1.835,1.836
1782492023.145,0.150,0.000,1.389,1.836,1.836
1782492023.245,0.150,0.000,1.389,1.836,1.836
1782492023.345,0.150,0.000,1.355,1.846,1.835
1782492023.445,0.150,0.000,1.355,1.846,1.835
1782492023.545,0.150,0.000,1.317,1.838,1.835
1782492023.645,0.150,0.000,1.317,1.838,1.835
1782492023.745,0.150,0.000,1.309,1.847,1.836
1782492023.845,0.150,0.000,1.309,1.847,1.836
1782492023.945,0.150,0.000,1.282,1.835,1.840
1782492024.045,0.150,0.000,1.282,1.835,1.840
1782492024.145,0.150,0.000,1.245,1.827,1.827
1782492024.245,0.150,0.000,1.245,1.827,1.827
1782492024.346,0.150,0.000,1.195,1.843,1.835
1782492024.445,0.150,0.000,1.195,1.843,1.835
1782492024.545,0.150,0.000,1.172,1.833,1.836
1782492024.645,0.150,0.000,1.172,1.833,1.836
1782492024.745,0.150,0.000,1.139,1.835,1.837
1782492024.845,0.150,0.000,1.139,1.835,1.837
1782492024.946,0.150,0.000,1.133,1.826,1.839
1782492025.045,0.150,0.000,1.133,1.826,1.839
1782492025.145,0.150,0.000,1.084,1.829,1.835
1782492025.245,0.150,0.000,1.084,1.829,1.835
1782492025.345,0.150,0.000,1.061,1.846,1.827
1782492025.445,0.150,0.000,1.061,1.846,1.827
1782492025.545,0.150,0.000,1.022,1.838,1.838
1782492025.645,0.150,0.000,1.022,1.838,1.838
1782492025.745,0.150,0.000,1.003,1.836,1.840
1782492025.845,0.150,0.000,1.003,1.836,1.840
1782492025.945,0.150,0.000,0.971,1.829,1.838
1782492026.045,0.150,0.000,0.971,1.829,1.838
1782492026.145,0.150,0.000,0.939,1.833,1.838
1782492026.245,0.150,0.000,0.939,1.833,1.838
1782492026.345,0.150,0.000,0.916,1.844,1.831
1782492026.445,0.150,0.000,0.916,1.844,1.831
1782492026.545,0.150,0.000,0.876,1.845,1.843
1782492026.645,0.150,0.000,0.876,1.845,1.843
1782492026.745,0.150,0.000,0.852,1.834,1.830
1782492026.845,0.150,0.000,0.852,1.834,1.830
1782492026.945,0.150,0.000,0.819,1.849,1.844
1782492027.045,0.150,0.000,0.819,1.849,1.844
1782492027.146,0.150,0.000,0.792,1.835,1.849
1782492027.245,0.150,0.000,0.792,1.835,1.849
1782492027.345,0.150,0.000,0.769,1.844,1.832
1782492027.445,0.150,0.000,0.769,1.844,1.832
1782492027.545,0.150,0.000,0.741,1.817,1.840
1782492027.645,0.150,0.000,0.741,1.817,1.840
1782492027.745,0.150,0.000,0.693,1.848,1.834
1782492027.846,0.150,0.000,0.693,1.848,1.834
1782492027.945,0.150,0.000,0.673,1.832,1.839
1782492028.045,0.150,0.000,0.673,1.832,1.839
1782492028.145,0.150,0.000,0.651,1.839,1.838
1782492028.245,0.150,0.000,0.651,1.839,1.838
1782492028.345,0.150,0.000,0.603,1.838,1.836
1782492028.445,0.150,0.000,0.603,1.838,1.836
1782492028.545,0.150,0.000,0.581,1.840,1.840
1782492028.645,0.150,0.000,0.581,1.840,1.840
1782492028.745,0.150,0.000,0.546,1.839,1.832
1782492028.845,0.150,0.000,0.546,1.839,1.832
1782492028.945,0.150,0.000,0.525,1.842,1.824
1782492029.045,0.150,0.000,0.525,1.842,1.824
1782492029.145,0.150,0.000,0.494,1.834,1.839
1782492029.245,0.000,0.500,0.494,1.834,1.839
1782492029.345,0.000,0.500,0.456,1.838,1.817
1782492029.445,0.000,0.500,0.456,1.838,1.817
1782492029.545,0.000,0.500,0.455,1.842,1.839
1782492029.645,0.000,0.500,0.455,1.842,1.839
1782492029.745,0.000,0.500,0.473,1.857,1.842
1782492029.845,0.000,0.500,0.473,1.857,1.842
1782492029.945,0.000,0.500,0.471,1.900,1.407
1782492030.045,0.000,0.500,0.471,1.900,1.407
1782492030.145,0.000,0.500,0.490,1.963,1.102
1782492030.245,0.000,0.500,0.490,1.963,1.102
1782492030.345,0.000,0.500,0.511,2.018,0.908
1782492030.445,0.000,0.500,0.511,2.018,0.908
1782492030.545,0.000,0.500,0.521,2.129,0.780
1782492030.645,0.000,0.500,0.521,2.129,0.780
1782492030.745,0.000,0.500,0.566,2.268,0.686
1782492030.845,0.000,0.500,0.566,2.268,0.686
1782492030.945,0.000,0.500,0.590,2.425,0.607
1782492031.045,0.150,-0.300,0.590,2.425,0.607
1782492031.145,0.150,-0.300,0.655,2.641,0.559
1782492031.245,0.150,-0.300,0.655,2.641,0.559
1782492031.345,0.150,-0.300,0.617,2.575,0.554
1782492031.445,0.150,-0.300,0.617,2.575,0.554
1782492031.545,0.150,-0.300,0.557,2.393,0.556
1782492031.645,0.000,0.500,0.557,2.393,0.556
1782492031.745,0.000,0.500,0.516,2.321,0.538
1782492031.845,0.000,0.500,0.516,2.321,0.538
1782492031.945,0.000,0.500,0.531,2.389,0.518
1782492032.045,0.000,0.500,0.531,2.389,0.518
1782492032.145,0.000,0.500,0.568,2.571,0.479
1782492032.245,0.000,0.500,0.568,2.571,0.479
1782492032.345,0.000,0.500,0.615,2.840,0.452
1782492032.445,0.150,0.000,0.615,2.840,0.452
1782492032.546,0.150,0.000,0.686,3.254,0.420
1782492032.645,0.150,0.000,0.686,3.254,0.420
1782492032.745,0.150,0.000,0.775,3.500,0.387
1782492032.845,0.150,0.000,0.775,3.500,0.387
1782492032.945,0.150,0.000,0.779,3.500,0.370
1782492033.045,0.150,0.000,0.779,3.500,0.370
1782492033.145,0.150,0.000,0.744,3.500,0.361
1782492033.245,0.150,0.000,0.744,3.500,0.361
1782492033.345,0.150,0.000,0.721,3.500,0.334
1782492033.445,0.150,0.000,0.721,3.500,0.334
1782492033.545,0.150,0.000,0.685,3.500,0.321
1782492033.645,0.150,0.000,0.685,3.500,0.321
1782492033.745,0.150,0.000,0.675,3.500,0.325
1782492033.845,0.000,0.500,0.675,3.500,0.325
1782492033.945,0.000,0.500,0.639,3.477,0.310
1782492034.045,0.000,0.500,0.639,3.477,0.310
1782492034.145,0.000,0.500,0.685,3.500,0.290
1782492034.245,0.000,0.500,0.685,3.500,0.290
1782492034.345,0.000,0.500,0.873,3.454,0.286
1782492034.445,0.000,0.500,0.873,3.454,0.286
1782492034.545,0.000,0.500,1.209,3.419,0.272
1782492034.646,0.000,0.500,1.209,3.419,0.272
1782492034.745,0.000,0.500,1.647,3.413,0.272
1782492034.365,0.150,0.000,1.647,3.413,0.272
1782492034.466,0.150,0.000,1.647,3.413,0.272
1782492034.566,0.150,0.000,1.647,3.413,0.272
1782492034.666,0.150,0.000,1.647,3.413,0.272
1782492034.766,0.150,0.000,1.647,3.413,0.272
1782492034.866,0.150,0.000,1.647,3.413,0.272
1782492034.966,0.150,0.000,1.651,3.419,0.254
1782492035.066,0.150,0.000,1.651,3.419,0.254
1782492035.166,0.150,0.000,1.623,3.417,0.252
1782492035.266,0.150,0.000,1.623,3.417,0.252
1782492035.366,0.150,0.000,1.602,3.424,0.262
1782492035.466,0.150,0.000,1.602,3.424,0.262
1782492035.566,0.150,0.000,1.570,3.419,0.257
1782492035.666,0.150,0.000,1.570,3.419,0.257
1782492035.766,0.150,0.000,1.544,3.402,0.256
1782492035.866,0.150,0.000,1.544,3.402,0.256
1782492035.966,0.150,0.000,1.504,3.403,0.268
1782492036.066,0.150,0.000,1.504,3.403,0.268
1782492036.166,0.150,0.000,1.474,3.412,0.274
1782492036.266,0.150,0.000,1.474,3.412,0.274
1782492036.366,0.150,0.000,1.447,3.402,0.269
1782492036.466,0.150,0.000,1.447,3.402,0.269
1782492036.566,0.150,0.000,1.426,3.411,0.276
1782492036.666,0.150,0.000,1.426,3.411,0.276
1782492036.766,0.150,0.000,1.375,3.410,0.282
1782492036.866,0.150,0.000,1.375,3.410,0.282
1782492036.966,0.150,0.000,1.354,3.410,0.278
1782492037.066,0.150,0.000,1.354,3.410,0.278
1782492037.166,0.150,0.000,1.323,3.407,0.270
1782492037.266,0.150,0.000,1.323,3.407,0.270
